,Name,Address,Latitude,Longitude
253,Hotel Abbot,"Avinguda de Roma, 23, 08029 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08029, ESP",41.3815028,2.1449138
254,Hotel Casa Bonay,"Gran Via de les Corts Catalanes, 700, 08010 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08010, ESP",41.3935967,2.1742718
255,Capri by Fraser Barcelona,"Carrer dels Almogàvers, 08018 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08018, ESP",41.3976233,2.188975
256,The Mirror Barcelona,"Carrer de Còrsega, 255, 08036 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08036, ESP",41.3930406,2.1545393
257,Room Mate Carla,"Carrer de Mallorca, 288, 08037 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08037, ESP",41.3962658,2.1662153
258,Catalonia Park Putxet,"Carrer del Putget, 68, 08023 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08023, ESP",41.4072812,2.1443116
259,Avenida Palace,"Gran Via de les Corts Catalanes, 605, 08007 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08007, ESP",41.3891168,2.1671986
260,H10 Universitat,"Ronda de la Universitat, 21, 08007 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08007, ESP",41.3869565,2.1665338
261,Acta CITY47,"Carrer de Nicaragua, 47, 08029 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08029, ESP",41.383515,2.1407396
262,NH Collection Barcelona Constanza,"Carrer de Déu i Mata, 66, 08029 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08029, ESP",41.3885274,2.1360471
263,AC Hotel Diagonal L Illa a Marriott Lifestyle Hotel,"Avinguda Diagonal, 08029 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08029, ESP",41.3899609,2.135684
264,Catalonia Ramblas 4 Sup,"Carrer de Pelai, 28, 08001 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08001, ESP",41.3856387,2.1668274
265,Hotel Rekord,"Carrer de Muntaner, 352, 08021 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08021, ESP",41.3985449,2.1438237
266,AC Hotel Victoria Suites a Marriott Lifestyle Hotel,"Carrer de Josep M. de Sagarra, 2, 08034 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08034, ESP",41.3893478,2.1209755
267,Hotel Barcelona Center,"Carrer de Balmes, 101, 08008 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08008, ESP",41.3917169,2.1592614
268,Hotel Casa Camper,"Carrer d'Elisabets, 11, 08001 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08001, ESP",41.3832414,2.1685298
269,Attica 21 Barcelona Mar,"Carrer de Provençals, 10, 08019 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08019, ESP",41.4052324,2.2117289
270,The Gates Diagonal Barcelona,"08018 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08018, ESP",41.4036219,2.1902808
271,Novotel Barcelona City,"08018 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08018, ESP",41.4038774,2.1911894
272,Gran Hotel Torre Catalunya,"Carrer del Rector Triadó, 108, 08014 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08014, ESP",41.3795572,2.1425457
273,Catalonia Port,"Carrer Ample, 1, 08002 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08002, ESP",41.378751,2.17873
274,Hotel Villa Emilia,"Carrer de Calàbria, 115, 08015 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08015, ESP",41.3802469,2.1541149
275,H10 Marina Barcelona,"Avinguda del Bogatell, 54, 08005 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08005, ESP",41.393227,2.1927427
276,Olivia Plaza Hotel,"Plaça de Catalunya, 19, 08002 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08002, ESP",41.3861459,2.1711594
277,Wilson Boutique Hotel,"Avinguda Diagonal, 566, 08021 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08021, ESP",41.3944029,2.150194
278,Hotel Palace GL,"Gran Via de les Corts Catalanes, 664, 08010 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08010, ESP",41.3916258,2.1716378
279,Catalonia Barcelona 505,"Carrer de Muntaner, 507, 08022 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08022, ESP",41.4034965,2.1370426
280,Sunotel Central,"Gran Via de les Corts Catalanes, 570, 08011 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08011, ESP",41.3841429,2.1616896
281,Catalonia Square 4 Sup,"Ronda de Sant Pere, 9, 08010 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08010, ESP",41.3885658,2.1712991
282,Eurostars Angli,"Carrer d'Anglí, 60, 08017 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08017, ESP",41.4031654,2.1231637
283,Catalonia Plaza Catalunya,"Carrer de Bergara, 11, 08002 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08002, ESP",41.3865289,2.1682919
284,Hotel 4 Barcelona,"Carrer de la Ciutat de Granada, 1, 08005 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08005, ESP",41.3959587,2.2008981
285,Hotel Ronda Lesseps,"Carrer de Ballester, 58, 08023 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08023, ESP",41.408641,2.1478143
286,Zenit Borrell,"Carrer del Comte Borrell, 208, 08029 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08029, ESP",41.3859873,2.1514021
