,Name,Address,Latitude,Longitude
1127,Hotel Milano Scala,"Via dell'Orso, 5, 20121 Milano MI, Italia, Milano, Lombardia 20121, ITA",45.4689376,9.1868891
1128,Hotel Tiziano Park Vita Parcour Gruppo MiniHotels,"Via Tiziano, 6, 20145 Milano MI, Italia, Milano, Lombardia 20145, ITA",45.4709657,9.1566242
1129,Hotel Regina,"Via Cesare Correnti, 15, 20123 Milano MI, Italia, Milano, Lombardia 20123, ITA",45.459485,9.179511
1130,Ramada Plaza Milano,"Via Ilarione Rancati, 20127 Milano MI, Italia, Milano, Lombardia 20127, ITA",45.501946,9.2277569
1131,Starhotels Tourist,"20126 Milano MI, Italia, Milano, Lombardia 20126, ITA",45.5266395,9.2131549
1132,Holiday Inn Milan Garibaldi Station,"Via Ugo Bassi, 1A, 20159 Milano MI, Italia, Milano, Lombardia 20159, ITA",45.488764,9.183057
1133,Hotel Raffaello,"Viale Certosa, 20156 Milano MI, Italia, Milano, Lombardia 20156, ITA",45.494861,9.141551
1134,Uptown Palace,"Via Santa Sofia, 10, 20122 Milano MI, Italia, Milano, Lombardia 20122, ITA",45.4574655,9.1919138
1135,Best Western Hotel St George,"Viale Tunisia, 9, 20124 Milano MI, Italia, Milano, Lombardia 20124, ITA",45.4770906,9.2054208
1136,Milan Suite Hotel,"Via Varesina, 105, 20156 Milano MI, Italia, Milano, Lombardia 20156, ITA",45.5000245,9.1428722
1137,Hotel Mediolanum,"Via Mauro Macchi, 1, 20124 Milano MI, Italia, Milano, Lombardia 20124, ITA",45.4813423,9.2039494
1138,MiHotel,"Via dei Fontanili, 26, 20141 Milano MI, Italia, Milano, Lombardia 20141, ITA",45.4405621,9.1921165
1139,LaGare Hotel Milano Centrale MGallery by Sofitel,"Via Giovanni Battista Pirelli, 20, 20124 Milano MI, Italia, Milano, Lombardia 20124, ITA",45.484237,9.198858
1140,Worldhotel Cristoforo Colombo,"Corso Buenos Aires, 3, 20124 Milano MI, Italia, Milano, Lombardia 20124, ITA",45.4758842,9.205791
1141,The Hub Hotel,"Via Privata Polonia, 10, 20157 Milano MI, Italia, Milano, Lombardia 20157, ITA",45.5138582,9.1194759
1142,Hotel Crivi s,"Corso di Porta Vigentina, 46, 20122 Milano MI, Italia, Milano, Lombardia 20122, ITA",45.4529643,9.1962217
1143,Palazzo Segreti,"Via San Tomaso, 8B, 20121 Milano MI, Italia, Milano, Lombardia 20121, ITA",45.4672309,9.184154
1144,TownHouse Duomo,"Piazza del Duomo, 19A, 20121 Milano MI, Italia, Milano, Lombardia 20121, ITA",45.4648822,9.1893265
1145,NH Milano Machiavelli,"Via Lazzaretto, 5, 20124 Milano MI, Italia, Milano, Lombardia 20124, ITA",45.4776167,9.2016244
1146,Mandarin Oriental Milan,"Via Monte di Pietà, 14, 20121 Milano MI, Italia, Milano, Lombardia 20121, ITA",45.4694772,9.1909325
1147,Hotel Wagner,"Via Michelangelo Buonarroti, 13, 20145 Milano MI, Italia, Milano, Lombardia 20145, ITA",45.4684949,9.1550355
1148,Hotel Sunflower,"Piazzale Lugano, 20158 Milano MI, Italia, Milano, Lombardia 20158, ITA",45.498503,9.1664111
1149,Best Western Hotel City,"Galleria delle Carrozze, 20124 Milano MI, Italia, Milano, Lombardia 20124, ITA",45.4858877,9.2042827
1150,Hotel Boutique Duomo,"Via Francesco Caracciolo, 62, 20155 Milano MI, Italia, Milano, Lombardia 20155, ITA",45.4909585,9.1614268
1151,Hotel Manzoni,"Via Santo Spirito, 20, 20121 Milano MI, Italia, Milano, Lombardia 20121, ITA",45.470238,9.195347
1152,Best Western Atlantic Hotel,"Via Napo Torriani, 24, 20124 Milano MI, Italia, Milano, Lombardia 20124, ITA",45.4830211,9.2033246
1153,Antares Hotel Accademia,"Viale Certosa, 68, 20155 Milano MI, Italia, Milano, Lombardia 20155, ITA",45.4921089,9.1476806
1154,AC Hotel Milano a Marriott Lifestyle Hotel,"Via Enrico Tazzoli, 2, 20154 Milano MI, Italia, Milano, Lombardia 20154, ITA",45.4851799,9.1831189
1155,Glam Milano,"Piazza Duca d'Aosta, 4, 20124 Milano MI, Italia, Milano, Lombardia 20124, ITA",45.4838504,9.2034067
1156,Sheraton Diana Majestic,"Viale Piave, 42, 20129 Milano MI, Italia, Milano, Lombardia 20129, ITA",45.4736557,9.2066824
1157,IH Hotels Milano Puccini,"Corso Buenos Aires, 33, 20124 Milano MI, Italia, Milano, Lombardia 20124, ITA",45.4794406,9.2096756
1158,Baglioni Hotel Carlton The Leading Hotels of the World,"Via Senato, 5, 20121 Milano MI, Italia, Milano, Lombardia 20121, ITA",45.4691663,9.1984454
1159,UNA Hotel Mediterraneo,"20135 Milano MI, Italia, Milano, Lombardia 20135, ITA",45.451873,9.20548
1160,Hotel Mercure Milano Solari,"Via Pietro Orseolo, 1, 20144 Milano MI, Italia, Milano, Lombardia 20144, ITA",45.4565757,9.1684824
1161,Sina De La Ville,"Via Ulrico Hoepli, 4, 20121 Milano MI, Italia, Milano, Lombardia 20121, ITA",45.465957,9.192297
1162,Best Western Plus Hotel Galles,"Via Federico Ozanam, 1, 20129 Milano MI, Italia, Milano, Lombardia 20129, ITA",45.4805847,9.2117326
1163,Ibis Styles Milano Palmanova,"Via Palmanova, 153/1, 20132 Milano MI, Italia, Milano, Lombardia 20132, ITA",45.5045259,9.246461
1164,STRAF a Member of Design Hotels,"Via San Raffaele, 3, 20121 Milano MI, Italia, Milano, Lombardia 20121, ITA",45.465237,9.191247
1165,IH Hotels Milano Gioia,"Via della Giustizia, 10D, 20125 Milano MI, Italia, Milano, Lombardia 20125, ITA",45.49952,9.206138
1166,NH Milano Grand Hotel Verdi,"Via Melchiorre Gioia, 8, 20124 Milano MI, Italia, Milano, Lombardia 20124, ITA",45.4814923,9.192023
1167,Hotel Berna,"Via Napo Torriani, 18, 20124 Milano MI, Italia, Milano, Lombardia 20124, ITA",45.4826692,9.2034371
1168,Sina The Gray,"Galleria Ciro Fontana, 3, 20121 Milano MI, Italia, Milano, Lombardia 20121, ITA",45.4655368,9.1914986
1169,Nhow Milan,"Via Tortona, 35, 20144 Milano MI, Italia, Milano, Lombardia 20144, ITA",45.4510425,9.1606536
1170,TownHouse 33,"Via Carlo Goldoni, 33, 20129 Milano MI, Italia, Milano, Lombardia 20129, ITA",45.4693349,9.2142383
1171,Starhotels Anderson,"Piazza Luigi di Savoia, 20, 20124 Milano MI, Italia, Milano, Lombardia 20124, ITA",45.4852549,9.2069501
1172,Hotel La Spezia Gruppo MiniHotel,"Via Spezia, 25, 20142 Milano MI, Italia, Milano, Lombardia 20142, ITA",45.4408963,9.1728003
1173,Best Western Plus Hotel Felice Casati,"Via Felice Casati, 18, 20124 Milano MI, Italia, Milano, Lombardia 20124, ITA",45.4787357,9.2041131
1174,Atahotel Linea Uno,"Viale Monza, 139, 20127 Milano MI, Italia, Milano, Lombardia 20127, ITA",45.50054,9.2208089
1175,Room Mate Giulia,"Via Silvio Pellico, 2, 20121 Milano MI, Italia, Milano, Lombardia 20121, ITA",45.4651371,9.1895249
1176,Hotel Romana Residence,"Corso di Porta Romana, 64, 20122 Milano MI, Italia, Milano, Lombardia 20122, ITA",45.4572218,9.1937008
1177,TownHouse 12,"Piazza Gerusalemme, 20154 Milano MI, Italia, Milano, Lombardia 20154, ITA",45.4844028,9.1673528
1178,Hotel Galileo,"Corso Europa, 9, 20122 Milano MI, Italia, Milano, Lombardia 20122, ITA",45.4642651,9.1960569
1179,Andreola Central Hotel,"Via Luigi Settembrini, 37, 20124 Milano MI, Italia, Milano, Lombardia 20124, ITA",45.4836517,9.2078581
1180,Atahotel Contessa Jolanda,"Via Gioacchino Murat, 17, 20159 Milano MI, Italia, Milano, Lombardia 20159, ITA",45.4984161,9.1904375
1181,Starhotels Ritz,"Via Lazzaro Spallanzani, 40, 20129 Milano MI, Italia, Milano, Lombardia 20129, ITA",45.4779041,9.2094965
1182,Mercure Milano Regency,"Via Giuseppe Edoardo Arimondi, 12, 20155 Milano MI, Italia, Milano, Lombardia 20155, ITA",45.4897688,9.1549451
1183,Four Points Sheraton Milan Center,"Via Emilio Cornalia, 20124 Milano MI, Italia, Milano, Lombardia 20124, ITA",45.4851889,9.198015
1184,Grand Visconti Palace,"Viale Isonzo, 14A, 20135 Milano MI, Italia, Milano, Lombardia 20135, ITA",45.4471408,9.2070051
1185,Carlyle Brera Hotel,"Corso Giuseppe Garibaldi, 84, 20121 Milano MI, Italia, Milano, Lombardia 20121, ITA",45.4769923,9.1844899
1186,Hilton Milan,"Via Luigi Galvani, 12, 20124 Milano MI, Italia, Milano, Lombardia 20124, ITA",45.4862032,9.200322
1187,Hotel Dieci,"Largo Rio De Janeiro, 10, 20133 Milano MI, Italia, Milano, Lombardia 20133, ITA",45.4738012,9.2239702
1188,Mokinba Hotels Montebianco,"Via Monte Rosa, 90, 20149 Milano MI, Italia, Milano, Lombardia 20149, ITA",45.4788051,9.1446276
1189,Camperio House Suites Apartments,"Via Manfredo Camperio, 9, 20123 Milano MI, Italia, Milano, Lombardia 20123, ITA",45.466598,9.183064
1190,Rosa Grand Milano Starhotels Collezione,"Piazza Fontana, 3, 20122 Milano MI, Italia, Milano, Lombardia 20122, ITA",45.4638223,9.1940273
1191,Hilton Garden Inn Milan North,"Via Lucio Giunio Columella, 36, 20128 Milano MI, Italia, Milano, Lombardia 20128, ITA",45.5161671,9.2272778
1192,Antica Locanda Dei Mercanti,"Via San Tomaso, 6, 20121 Milano MI, Italia, Milano, Lombardia 20121, ITA",45.467298,9.1846982
1193,NH Milano Touring,"Via Ugo Iginio Tarchetti, 2, 20121 Milano MI, Italia, Milano, Lombardia 20121, ITA",45.4769167,9.196665
1194,Best Western Hotel Astoria,"Viale Murillo, 9, 20149 Milano MI, Italia, Milano, Lombardia 20149, ITA",45.4725167,9.1439198
1195,Palazzo Parigi Hotel Grand Spa Milano,"Corso di Porta Nuova, 1, 20121 Milano MI, Italia, Milano, Lombardia 20121, ITA",45.473348,9.1910733
1196,Hotel Mercure Milano Centro,"Piazza Guglielmo Oberdan, 12, 20129 Milano MI, Italia, Milano, Lombardia 20129, ITA",45.4747809,9.2059385
1197,Best Western Hotel Ascot,"Via Lentasio, 7, 20122 Milano MI, Italia, Milano, Lombardia 20122, ITA",45.4580137,9.1913676
1198,Best Western Antares Hotel Concorde,"Viale Monza, 132, 20127 Milano MI, Italia, Milano, Lombardia 20127, ITA",45.502453,9.2218364
1199,Hotel degli Arcimboldi,"Viale Sarca, 20126 Milano MI, Italia, Milano, Lombardia 20126, ITA",45.5257221,9.2150033
