,Name,Address,Latitude,Longitude
167,NH Hesperia Barcelona Presidente,"Avinguda Diagonal, 570, 08021 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08021, ESP",41.3941338,2.1489569
168,Mercer House B ria BCN,"Carrer Civader, 2, 08003 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08003, ESP",41.3846844,2.1791065
169,Eurohotel Diagonal Port,"Carrer de Lope de Vega, 4, 08005 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08005, ESP",41.4006708,2.2087844
170,Negresco Princess 4 Sup,"Carrer de Roger de Llúria, 16, 08010 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08010, ESP",41.3905166,2.1725643
171,The One Barcelona GL,"Carrer de Provença, 277, 08037 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08037, ESP",41.3961448,2.1631674
172,Sunotel Club Central,"Carrer de València, 159, 08011 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08011, ESP",41.38793,2.1568061
173,Ohla Eixample,"Carrer de Còrsega, 289, 08008 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08008, ESP",41.3944574,2.1564353
174,Hotel The Serras,"Carrer de la Plata, 4, 08002 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08002, ESP",41.3801815,2.180688
175,Barcelona Princess,"Avinguda Diagonal, 1, 08019 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08019, ESP",41.4109715,2.2186535
176,NH Collection Barcelona Gran Hotel Calder n,"Carrer de la Diputació, 254B, 08007 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08007, ESP",41.3894654,2.1662651
177,Hotel Granados 83,"Carrer d'Enric Granados, 83, 08008 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08008, ESP",41.391843,2.156844
178,Hotel Balmoral,"Via Augusta, 5, 08006 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08006, ESP",41.3961294,2.1551626
179,Primero Primera,"Carrer del Doctor Carulla, 25, 08017 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08017, ESP",41.4002812,2.1297427
180,Cotton House Hotel Autograph Collection,"Gran Via de les Corts Catalanes, 670I, 08010 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08010, ESP",41.3915897,2.1720108
181,Mercer Hotel Barcelona,"Carrer de Lledó, 9, 08002 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08002, ESP",41.3827,2.1791999
182,Silken Concordia,"Avinguda del Paral.lel, 115, 08004 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08004, ESP",41.3747873,2.1611846
183,Barcel Sants,"Plaça dels Països Catalans, 08014 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08014, ESP",41.3798964,2.1412433
184,W Barcelona,"Plaça de la Rosa dels Vents, 1, 08039 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08039, ESP",41.368437,2.1901534
185,Catalonia Catedral,"Avinguda del Portal de l'Àngel, 3, 08002 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08002, ESP",41.3846637,2.1740902
186,Silken Gran Hotel Havana,"Gran Via de les Corts Catalanes, 647, 08010 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08010, ESP",41.3927101,2.1722139
187,Catalonia Diagonal Centro,"Carrer de Balmes, 142, 08008 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08008, ESP",41.3938632,2.1568039
188,The Wittmore Adults Only,"Carrer de Riudarenes, 9, 08002 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08002, ESP",41.380939,2.1796095
189,Catalonia Barcelona Plaza,"Gran Via de les Corts Catalanes, 08004 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08004, ESP",41.3750293,2.1491172
190,Olivia Balmes Hotel,"Carrer de Balmes, 115, 08008 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08008, ESP",41.392095,2.158493
191,NH Barcelona Stadium,"Travessera de les Corts, 146, 08028 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08028, ESP",41.3812574,2.1269078
192,The Corner Hotel,"Carrer de Mallorca, 178, 08036 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08036, ESP",41.3890578,2.1565948
193,Col n Hotel Barcelona,"Avinguda de la Catedral, 7, 08002 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08002, ESP",41.3849613,2.1756666
194,H10 Urquinaona Plaza,"Plaça d'Urquinaona, 2, 08010 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08010, ESP",41.3892128,2.1726015
195,Abba Sants,"Carrer de Numància, 32, 08029 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08029, ESP",41.3825777,2.1400103
