,Name,Address,Latitude,Longitude
13,Majestic Hotel Spa Barcelona GL,"Passeig de Gràcia, 68, 08008 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08008, ESP",41.3935179,2.1639813
14,Catalonia Passeig de Gr cia 4 Sup,"Gran Via de les Corts Catalanes, 644, 08007 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08007, ESP",41.3901396,2.1696699
15,Eurostars Grand Marina Hotel GL,"Carrer de Barcelona, 08039 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08039, ESP",41.371308,2.181698
16,Pullman Barcelona Skipper,"Avinguda del Litoral, 10, 08003 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08003, ESP",41.3860183,2.19473
17,Hotel mbit Barcelona,"Carrer de Roger de Llúria, 17, 08010 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08010, ESP",41.3907821,2.1717426
18,Cram,"Carrer d'Aribau, 54, 08011 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08011, ESP",41.3880549,2.1599602
19,Hotel Arts Barcelona,"Carrer de la Marina, 08005 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08005, ESP",41.3865424,2.1969665
20,Melia Barcelona Sarri,"Carrer de Fra Luis de Granada, 2, 08029 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08029, ESP",41.391058,2.141706
21,Hotel SB Diagonal Zero Barcelona 4 Sup,"Plaça de Llevant, 08019 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08019, ESP",41.4111652,2.2192012
22,Catalonia Born,"Carrer del Rec Comtal, 14, 08003 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08003, ESP",41.3896916,2.1798661
23,Claris Hotel Spa GL,"Carrer de Pau Claris, 150, 08009 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08009, ESP",41.3944848,2.1651078
24,Sansi Diputacio,"Carrer de la Diputació, 232, 08007 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08007, ESP",41.3882234,2.1644551
25,Bcn Urban Hotels Gran Rosellon,"Carrer de Rossell, 10, 08035 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08035, ESP",41.4226648,2.1464261
26,Eurostars Monumental,"Carrer del Consell de Cent, 498, 08013 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08013, ESP",41.4006653,2.1787089
27,Hotel Grums Barcelona,"Carrer de Palaudàries, 26, 08004 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08004, ESP",41.3727844,2.1721134
28,Silken Ramblas,"Carrer del Pintor Fortuny, 11, 08001 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08001, ESP",41.3830117,2.1700699
29,Aparthotel Arai 4 Superior,"Carrer de n'Arai, 10, 08002 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08002, ESP",41.3807517,2.1772425
30,Duquesa Suites Barcelona,"Passeig de Colom, 1, 08002 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08002, ESP",41.3810421,2.1814294
31,Sercotel Amister Art Hotel Barcelona,"Avinguda de Roma, 93, 08029 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08029, ESP",41.3844072,2.1514584
32,Room Mate Anna,"Carrer d'Aragó, 271, 08007 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08007, ESP",41.3929366,2.1653954
33,Ayre Hotel Rosell n,"Carrer del Rosselló, 390, 08025 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08025, ESP",41.4047382,2.1727127
34,Petit Palace Barcelona,"Carrer de Roger de Llúria, 21, 08010 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08010, ESP",41.3909816,2.1714938
35,Zenit Barcelona,"Carrer de Santaló, 8, 08021 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08021, ESP",41.3949199,2.1468594
36,Tryp Barcelona Apolo Hotel,"Carrer de Cabanes, 10, 08004 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08004, ESP",41.3747031,2.1707106
37,AC Hotel Irla a Marriott Lifestyle Hotel,"Carrer de Calvet, 40, 08021 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08021, ESP",41.3948175,2.1434702
38,Hotel Bagu s,"Carrer la Rambla, 105, 08002 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08002, ESP",41.3827894,2.1715636
39,Hotel Alimara,"Carrer de Berruguete, 08035 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08035, ESP",41.4337561,2.147327
40,Hotel Derby,"Carrer de Loreto, 19, 08029 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08029, ESP",41.3897735,2.1419762
41,Medinaceli,"Plaça del Duc de Medinaceli, 8, 08002 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08002, ESP",41.3781685,2.1786627
42,H10 Casanova,"Gran Via de les Corts Catalanes, 557, 08011 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08011, ESP",41.3842608,2.1609471
43,Arenas Atiram Hotels,"Carrer del Capità Arenas, 20, 08034 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08034, ESP",41.3904305,2.1262314
44,Hotel Pulitzer,"Carrer de Bergara, 6, 08002 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08002, ESP",41.386136,2.1682914
45,Grupotel Gran Via 678,"Gran Via de les Corts Catalanes, 678, 08010 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08010, ESP",41.392344,2.1729157
46,Alexandra Barcelona A DoubleTree by Hilton,"Carrer de Mallorca, 251, 08008 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08008, ESP",41.3931918,2.16152
47,Sall s Hotel Pere IV,"Carrer de Pallars, 128, 08018 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08018, ESP",41.3969273,2.192267
48,Onix Liceo,"Carrer Nou de la Rambla, 36, 08001 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08001, ESP",41.3780229,2.1730782
49,Hotel Midmost,"Carrer de Gravina, 14, 08001 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08001, ESP",41.3856173,2.1659487
50,Grand Hotel Central,"Via Laietana, 30, 08003 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08003, ESP",41.3849695,2.1776631
51,Eurostars Ramblas,"Carrer la Rambla, 22, 08002 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08002, ESP",41.3780983,2.1762005
52,Sixtytwo Hotel,"Passeig de Gràcia, 62, 08007 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08007, ESP",41.3930168,2.1646148
53,Le M ridien Barcelona,"08002 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08002, ESP",41.3837453,2.171014
54,H10 Metropolitan 4 Sup,"Rambla de Catalunya, 9, 08007 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08007, ESP",41.3875467,2.1673975
55,Catalonia La Pedrera,"Carrer de Còrsega, 368, 08037 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08037, ESP",41.3986093,2.1625037
56,Hotel Murmuri Barcelona,"Passatge de la Concepció, 17, 08008 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08008, ESP",41.3941625,2.1597836
57,Hotel Barcelona Catedral,"Carrer dels Capellans, 4, 08002 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08002, ESP",41.384829,2.1751277
58,Hotel Casa Fuster G L Monumento,"Passeig de Gràcia, 130, 08008 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08008, ESP",41.3980162,2.1581229
59,Occidental Atenea Mar Adults Only,"Passeig de Garcia Fària, 39, 08019 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08019, ESP",41.4023621,2.2119049
60,Monument Hotel,"Passeig de Gràcia, 75, 08008 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08008, ESP",41.3939082,2.1622556
61,Vincci Gala,"Ronda de Sant Pere, 32, 08010 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08010, ESP",41.3895263,2.1747136
62,Ayre Hotel Gran V a,"Gran Via de les Corts Catalanes, 322, 08004 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08004, ESP",41.3732462,2.1474351
63,Catalonia Eixample 1864,"Carrer de Roger de Llúria, 60, 08009 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08009, ESP",41.393599,2.1684151
64,AC Hotel Barcelona Forum a Marriott Lifestyle Hotel,"Passeig del Taulat, 276, 08019 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08019, ESP",41.4101306,2.2188047
65,Vincci Bit,"Passatge Pallars, 08019 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08019, ESP",41.4114188,2.211756
66,Hotel SB Icaria Barcelona,"Avinguda d'Icària, 195, 08005 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08005, ESP",41.3935591,2.1993915
67,Axel Hotel Barcelona Urban Spa Adults Only,"Carrer d'Aribau, 33, 08011 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08011, ESP",41.3873478,2.1603987
68,Acta Atrium Palace,"Gran Via de les Corts Catalanes, 656, 08010 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08010, ESP",41.390913,2.1706981
69,Sansi Pedralbes,"Avinguda de Pearson, 1, 08034 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08034, ESP",41.39367,2.1115418
70,Crowne Plaza Barcelona Fira Center,"Avinguda de Rius i Taulet, 3, 08004 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08004, ESP",41.3725246,2.1540788
71,Exe Laietana Palace,"Via Laietana, 17, 08003 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08003, ESP",41.3833541,2.1794038
72,U232 Hotel,"Carrer del Comte d'Urgell, 230, 08036 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08036, ESP",41.3895237,2.1490307
73,Alma Barcelona GL,"Carrer de Mallorca, 269, 08008 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08008, ESP",41.3945074,2.1632659
74,Eurostars Cristal Palace,"Carrer de la Diputació, 257, 08007 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08007, ESP",41.3897945,2.1660575
75,The Level at Melia Barcelona Sky,"Carrer de Lope de Vega, 141, 08005 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08005, ESP",41.406146,2.2008636
76,ABaC Restaurant Hotel Barcelona GL Monumento,"08022 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08022, ESP",41.4106944,2.136294
77,TWO Hotel Barcelona by Axel 4 Sup Adults Only,"Carrer de Calàbria, 90, 08015 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08015, ESP",41.37913,2.1561186
78,Hotel Espa a Ramblas,"Carrer de Sant Pau, 11, 08001 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08001, ESP",41.3799209,2.1728181
79,Hotel DO Pla a Reial G L,"Plaça Reial, 1, 08002 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08002, ESP",41.3799929,2.1748256
80,Room Mate Gerard,"Carrer d'Ausiàs March, 42, 08010 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08010, ESP",41.3919114,2.1765438
81,Aparthotel Mariano Cubi Barcelona,"Carrer de Marià Cubí, 62, 08006 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08006, ESP",41.3982129,2.1494179
82,Condes de Barcelona,"Passeig de Gràcia, 73, 08008 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08008, ESP",41.3935497,2.1627098
83,Roger de Ll ria,"Carrer de Roger de Llúria, 28, 08010 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08010, ESP",41.3910786,2.1717285
84,H10 Port Vell 4 Sup,"Pas de Sota Muralla, 9, 08003 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08003, ESP",41.3815625,2.1838458
85,Upper Diagonal,"Carrer del Marquès de Mulhacén, 2, 08034 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08034, ESP",41.39038,2.121
86,Hotel Garbi Millenni,"Carrer de les Flors, 24, 08001 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08001, ESP",41.3759896,2.167148
87,K K Hotel Picasso,"Passeig de Picasso, 26, 08003 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08003, ESP",41.3866227,2.1840722
88,Guitart Grand Passage,"Carrer de Muntaner, 212, 08036 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08036, ESP",41.3936071,2.1504611
89,H10 Cubik 4 Sup,"Via Laietana, 69, 08003 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08003, ESP",41.388024,2.1731556
90,Barcel Raval,"Rambla del Raval, 17, 08001 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08001, ESP",41.3790126,2.1696339
91,Gran Hotel La Florida,"Carretera de Vallvidrera al Tibidabo, 87, 08035 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08035, ESP",41.4253332,2.1211028
92,Abba Garden,"Carrer de Tenerife, 08950 Esplugues de Llobregat (Barcelona), Espanya, Esplugues de Llobregat, Catalunya 08950, ESP",41.3854716,2.1018835
93,Barcelona Hotel Colonial,"Via Laietana, 3, 08003 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08003, ESP",41.3822909,2.1807447
94,Mandarin Oriental Barcelona,"Passeig de Gràcia, 40, 08007 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08007, ESP",41.391393,2.1668467
95,Hotel Neri,"Carrer de Sant Felip Neri, 1, 08002 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08002, ESP",41.3832498,2.1753483
96,H10 Itaca,"Avinguda de Roma, 22, 08015 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08015, ESP",41.3810311,2.1455516
97,Hotel Regina,"Carrer de Bergara, 4, 08002 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08002, ESP",41.3858891,2.1681652
98,Hotel Gran Derby Suites,"Carrer de Loreto, 28, 08029 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08029, ESP",41.3900104,2.1422396
99,Evenia Rossello,"Carrer del Rosselló, 191, 08036 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08036, ESP",41.3920254,2.1554675
